22.838195,197.930522,23.614231,78.691336
23.4581,169.283902,20.158151,79.264231
26.500204,233.51526,27.947476,88.78946
27.298203,181.742293,22.037712,92.909671
29.637589,245.541939,33.488098,103.28625
31.391678,207.962223,30.306824,115.123584
29.322536,276.903529,40.736296,101.853351
27.263747,196.865172,28.882084,205.430137
24.959362,160.331389,23.582045,159.116943
18.73484,77.36406,11.084607,120.527752
13.022804,75.515212,9.375595,131.44665
9.843083,54.208981,5.013883,120.760118
7.380425,66.423394,4.974975,111.161424
5.742732,33.587101,1.937944,112.270675
4.570929,35.538228,0.970712,109.773929
4.237681,35.451311,2.031424,113.578188
4.246341,61.975066,2.42108,117.707927
3.801105,70.522478,7.792486,132.823404
4.314663,126.163002,9.657742,143.856277
6.554558,120.547561,15.617563,153.500272
8.289766,167.945189,13.807112,150.153301
11.031164,139.411363,19.287829,160.165699
15.50485,200.279571,17.727613,179.347733
20.039453,165.962588,24.303926,193.12064
24.673636,217.287512,19.87992,83.334968
28.003139,173.419995,26.395266,94.616768
32.298424,248.325857,27.910232,108.150869
34.360266,194.401244,35.558497,115.446789
35.844109,255.939088,31.983217,121.947417
35.093677,197.190432,37.866198,113.798767
34.436561,2007.450947,220.735851,96.806794
33.693855,1815.206143,211.822205,219.960612
30.542208,1123.903367,139.420209,171.365081
22.827625,788.17184,96.207316,128.039425
18.024574,615.18045,74.243712,146.345557
13.476557,487.915464,57.68193,132.205052
10.225494,491.394271,56.529932,118.973649
8.540531,342.658247,40.845929,119.31668
7.788286,323.0368,39.226808,117.003249
6.753859,297.473277,37.120831,113.022485
6.629461,319.039173,41.557788,96.158802
5.9058,414.263563,52.073739,106.852895
5.643077,531.921891,64.342302,123.589351
6.66683,540.199426,66.493726,123.764373
7.832833,640.572125,78.795747,121.802116
8.919439,651.253279,81.492695,123.054262
11.703782,0,0,139.507915
14.977693,0,0,155.451755
18.402264,0,0,71.990372
20.561575,0,0,76.928715
22.562146,0,0,81.416537
23.48943,0,0,83.964712
23.559447,0,0,85.986511
22.66206,9.690243,0,81.457178
19.399843,1009.416112,138.591058,74.996061
17.928758,825.680745,107.362018,141.936199
17.163919,390.927342,59.047493,113.276364
13.441581,282.381762,43.180509,82.556324
8.737528,212.974238,30.637689,84.203011
5.692256,168.255173,22.63914,61.583468
4.616685,193.776804,27.563778,58.301362
4.050594,163.67786,20.570767,63.378892
3.323258,148.942463,18.693944,57.958912
3.241989,162.47961,20.689464,59.563864
3.694957,203.84609,27.081565,56.740369
3.138548,248.77329,33.754438,68.812206
2.766485,295.952274,42.382234,80.704032
3.323881,306.798247,45.033079,81.441329
3.716523,400.958201,53.717404,79.232594
5.220537,477.689746,64.872873,78.555377
8.111186,0,0,94.493458
8.951338,0,0,100.48759
11.242069,0,0,38.330524
13.481289,0,0,43.63173
14.061037,0,0,44.85043
14.564285,0,0,46.049413
14.710767,0,0,47.391521
15.040828,0,0,55.862692
14.085186,789.279828,112.915264,59.39127
13.923459,699.749007,93.285771,99.108883
14.698379,419.809099,60.709801,76.259457
14.281905,377.201466,53.366483,59.727142
13.221224,352.925762,49.683934,81.776934
12.335403,331.536095,46.74401,74.941103
12.299977,347.034576,50.212498,74.383193
12.598663,314.330464,44.453874,76.883964
12.924416,307.995859,43.666138,77.281795
12.801216,306.181766,43.524985,77.860834
11.365475,305.268278,43.448889,61.231527
8.395705,329.973393,46.783201,65.757575
6.640449,369.679228,53.47503,72.56436
6.462257,375.077709,55.044573,68.922898
6.389966,405.276351,61.738845,64.924818
6.622612,416.568114,64.130117,64.828916
7.975037,0,0,78.562511
10.132405,0,0,89.176905
12.126265,0,0,24.480307
12.967918,0,0,25.797202
13.490421,0,0,27.068639
13.850342,0,0,28.076173
13.768506,0,0,29.046403
12.664986,0,0,28.424579
11.06602,624.734632,96.1219,29.349974
11.407994,570.444699,81.337791,74.173298
13.508069,375.209539,53.71166,63.792588
9.888123,279.811377,39.183029,33.974697
8.625456,257.313219,35.990136,53.685297
8.859741,268.59691,37.962427,55.63814
8.536152,286.165981,41.209811,54.587963
8.230509,251.372245,35.789816,55.707094
8.526379,245.756786,35.048013,55.919307
8.178048,243.769367,34.85174,55.828049
5.878977,218.571349,30.920519,37.315645
3.555787,220.716307,30.750384,41.764456
3.183508,291.094097,41.440079,51.394203
3.10413,292.981724,42.028417,48.305553
2.460402,291.279632,43.686357,43.630358
2.562755,290.425363,44.501507,43.901547
3.759897,0,0,57.8338
5.75823,0,0,78.904478
8.501893,0,0,30.533385
10.432575,0,0,38.766869
11.581888,0,0,43.042248
14.450963,0,0,46.510287
16.18621,0,0,50.031252
13.197955,0,0,42.99761
9.206239,461.14141,80.195695,38.996023
7.81941,388.177973,63.581382,68.224709
7.794096,225.61334,33.190548,50.012657
7.210666,176.588773,25.281023,45.251251
5.59831,146.995982,20.946312,64.205085
3.244013,98.053712,14.280003,44.07083
1.158652,69.517337,10.402563,28.889866
0.510744,28.822927,3.843535,26.356952
