0,0,0,36.710872
0,0,0,30.256954
0,0.000201,0,24.742793
0,0.000123,0,23.643117
0,0,0,23.044883
0,0,0,22.167041
0,0,0,30.660259
0,0.00036,0,56.364022
0,0,0,94.529546
0,0,0,98.420089
0.353669,0,0,98.974314
1.424207,0,0,106.18194
2.210358,0,0,109.748927
2.475631,0,0,112.555294
2.571574,0,0,109.726155
1.977015,0,0,94.750558
1.095535,0,0,68.065629
0.870999,0,0,59.049421
0.760687,0,0,63.781031
0.459869,0,0,71.96877
0.260434,0,0,78.945645
0.026684,0,0,77.741403
0,0,0,72.94244
0,0.000605,0,49.848913
0,0.00032,0,35.535842
0,0.000033,0,26.826046
0,0,0,20.93086
0,0,0,18.89672
0,0,0,19.813897
0,0.000471,0,27.758599
0,0.000089,0,53.037242
0,0,0,76.290716
0,0,0,61.95645
0,0,0,67.680285
0,0,0,64.374542
0,0,0,66.39885
0.276608,0,0,71.444086
0.437849,0,0,71.438587
0.186562,0,0,62.691921
0.179519,0,0,58.798053
0.03739,0,0,49.209855
0.124553,0,0,54.913222
0.293183,0,0,70.751583
0.140679,0,0,68.705947
0.00558,0,0,73.25311
0,0,0,85.846462
0,0,0,66.733913
0,0,0,44.126255
0,0,0,34.792517
0,0,0,28.134996
0,0,0,24.54046
0,0,0,23.289793
0,0,0,24.839964
0,0,0,32.634433
0,0,0,60.781427
0,0,0,84.454344
0,0.000171,0,67.084921
0,0,0,62.249383
0,0,0,58.7282
0,0,0,60.951418
0,0,0,59.800084
0,0,0,57.252166
0,0,0,57.04957
0,0,0,52.993725
0,0,0,46.277799
0.05188,0,0,54.51529
0.335966,0,0,70.755154
0.22444,0,0,69.471147
0.152655,0,0,76.466657
0.028118,0.000818,0,79.569616
0,0,0,55.140187
0,0,0,39.641445
0,0,0,30.325192
0,0,0,20.53036
0,0,0,18.208713
0,0,0,16.698267
0,0,0,17.900584
0,0,0,24.343463
0,0,0,49.919971
0,0.00037,0,70.706488
0,0,0,48.497723
0,0,0,37.579267
0,0,0,24.939041
0,0,0,18.887205
0,0,0,17.865872
0,0,0,17.493825
0,0,0,16.797952
0,0,0,16.313608
0,0,0,16.610149
0,0,0,28.214174
0,0,0,45.974201
0,0,0,45.611252
0,0.001586,0,51.909303
0,0.001409,0,65.083475
0,0,0,48.826077
0,0,0,28.507388
0,0,0,20.470376
0,0,0,15.063669
0,0,0,12.446354
0,0,0,11.06048
0,0,0,12.532758
0,0,0,21.02933
0,0.000166,0,48.661491
0,0,0,70.015151
0,0,0,46.254982
0,6.113326,1.432056,44.429087
0,28.875106,6.534426,34.451558
0,50.597574,11.208673,28.415416
0,66.102623,14.172835,30.174222
0,92.1824,19.428845,35.097243
0,84.740378,18.075814,33.598626
0,92.190914,19.487787,34.853013
0,84.72226,17.942882,37.958219
0,66.096222,14.368705,50.189283
0,44.382235,9.663498,59.097859
0,28.872337,6.658726,56.935077
0,28.872495,6.658142,68.294416
0,28.87249,6.656782,83.210708
0,0,0,64.816476
0,0,0,43.168303
0,0,0,35.643281
0,0,0,30.939063
0,0,0,28.932588
0,0,0,20.048504
0,0,0,15.964857
0,0,0,29.908855
0,0,0,64.762096
0,0,0,87.332468
0,0.002335,0,67.318843
0,0,0,60.296688
0,0,0,50.854971
0,24.20189,4.591824,55.218729
0.08572,113.745016,19.98664,97.444395
0.65067,173.930323,30.77272,122.401273
1.252249,192.574284,33.860387,127.614665
1.578944,218.908739,37.681637,129.78782
1.170422,163.397389,29.334889,101.883943
0.46942,62.94921,12.281887,76.066382
0.614687,7.019511,1.581966,83.056985
0.448478,0.005118,0,81.077678
0.197274,0,0,86.285236
0.004092,0,0,98.281254
0,0,0,78.369578
0,0,0,54.386204
0,0,0,45.442645
0,0,0,40.473896
0,0,0,36.916393
0,0,0,35.800123
0,0,0,37.129876
0,0,0,37.865324
0,0,0,46.532545
0,0,0,69.014772
0,0.000057,0,96.010058
0,0.000809,0,82.064737
0,0,0,66.914318
0,0,0,66.945927
0,0,0,64.551428
0,0,0,62.16139
0,0,0,61.388095
0,0,0,57.557917
0,0,0,51.623539
0,0,0,55.043003
0.300865,0,0,66.286094
0.302631,0,0,79.053838
0.292891,0,0,86.969398
0.203113,0,0,87.169381
0,0,0,84.687998
0,0,0,62.547997
0,0,0,49.771714
0,0,0,43.776644
0,0,0,40.038896
0,0,0,37.490713
0,0,0,38.561596
0,0,0,40.923226
0,0,0,49.172195
0,0,0,72.384651
0,0,0,101.792411
0,0,0,75.559156
0,0,0,64.581948
0,0,0,70.567369
0,0,0,65.622317
0,0,0,56.946111
0,0,0,61.567414
0.213582,0,0,67.633589
0.314938,0,0,58.169691
0.435914,0,0,54.913698
0.642316,0,0,62.946857
0.510241,0,0,74.745073
0.34786,0,0,82.572529
0.081353,0,0,82.060283
0,0,0,77.904253
0,0,0,55.755672
0,0,0,43.525895
0,0,0,34.729866
0,0,0,29.883446
0,0,0,27.500757
0,0,0,28.201961
0,0,0,36.002015
0,0.000977,0,62.357886
0,0.000067,0,85.905057
0,0.000801,0,71.820996
0,0.000082,0,76.315186
0,0,0,65.859851
0,0,0,59.56962
0.342384,0,0,71.712948
0.526092,0,0,71.713522
0.841304,0,0,75.403956
0.40142,0.000779,0,61.155689
0.310089,0,0,51.48897
0.567577,0,0,59.463765
0.688392,0,0,74.722084
0.476772,0.000517,0,72.173824
0.369704,0,0,78.74167
0.155013,0,0,90.908172
0,0,0,70.599923
0,0,0,46.57242
0,0,0,36.252955
0,0,0,30.724066
0,0,0,27.285922
0,0,0,24.723356
0,0,0,25.060678
0,0,0,33.710136
0,0,0,59.823192
0,0,0,82.751616
0,0,0,69.619853
0,0,0,66.249369
0,0,0,64.325309
0.093542,0,0,70.101741
0.259096,0,0,69.410386
0.364629,0,0,67.187786
0.24216,0,0,62.227426
0.07223,0,0,55.502651
0.043592,0,0,48.377117
0.375566,0,0,56.77571
0.599887,0,0,73.497882
0.395178,0,0,70.965066
0.07376,0,0,74.516831
0,0,0,86.401561
0,0,0,68.329308
0,0,0,45.854905
0,0,0,36.53441
0,0,0,30.104136
0,0,0,26.962614
0,0,0,24.3016
0,0,0,26.036168
0,0,0,36.650572
0,0,0,64.378429
0,0,0,85.517268
0,0,0,64.028364
0,0,0,53.440539
0,0,0,47.123599
0.176762,0,0,73.274544
1.231699,0,0,92.363073
1.996251,0,0,98.817823
1.866,0,0,91.062069
1.479591,0,0,76.859902
1.028208,0,0,62.839404
0.763654,0,0,62.584039
0.8627,0,0,77.402276
0.529772,0,0,72.658501
0.416639,0,0,79.099704
0.140095,0,0,91.195233
0,0,0,69.781456
0,0,0,45.268811
0,0,0,35.688931
0,0,0,29.463615
0,0,0,25.385184
0,0,0,24.389631
0,0,0,24.975918
0,0,0,32.084456
0,0.000253,0,58.343811
0,0,0,83.410064
0,0,0,72.220846
0,0,0,78.83197
0.476543,0,0,86.350332
1.763375,0,0,93.461956
3.107391,0,0,108.811407
4.439465,12.022904,1.696802,116.966347
4.813808,28.921707,3.711951,116.963665
4.194387,28.872705,3.681944,105.808902
3.003773,7.063831,1.034092,81.878926
1.703639,0.000609,0,73.667036
1.610326,0,0,86.038757
1.264747,0,0,82.762218
0.916758,0,0,85.979298
0.614609,0,0,96.457679
0.272195,0,0,77.33502
0,0,0,52.068173
0,0,0,40.401506
0,0,0,34.366907
0,0,0,31.324593
0,0,0,29.866453
0,0,0,30.867914
0,0,0,37.064203
0,0,0,64.090975
0,0.000283,0,90.227489
0,0,0,78.105558
0.165369,0.000169,0,85.746364
1.396351,0,0,90.979186
2.876335,0,0,100.016919
4.196745,0,0,108.749436
4.856263,0,0,106.731456
3.43051,0,0,88.272552
3.079696,0,0,80.359176
2.635078,0,0,71.45574
1.595137,0,0,68.193834
1.685804,0,0,82.034973
1.542117,0,0,80.575861
1.347212,0,0,86.510322
1.094377,0,0,98.232302
0.527817,0,0,76.768011
0.017888,0,0,52.084632
0,0,0,43.956115
0,0,0,37.738023
0,0,0,33.140735
0,0,0,31.080812
0,0,0,31.796296
0,0,0,32.711502
0,0.00053,0,40.081673
0,0,0,64.83393
0,0.000089,0,94.135443
0,0.000947,0,81.275171
0,0.000089,0,69.367894
0.073574,0,0,65.81675
1.835629,0,0,92.95509
2.745201,5.092389,0.782408,103.726071
3.011328,76.471423,11.395169,108.56647
1.690568,84.539191,13.053771,85.102935
1.394965,21.319159,3.74547,61.850976
1.40243,0,0,59.484294
1.5358,0,0,68.126369
1.392976,0,0,80.600688
1.229442,0,0,89.557925
0.874696,0,0,87.994423
